fips,random_intercept
19027,-0.4623641686738146
19029,-0.474613835790354
19031,0.444788214754132
19033,1.4599951842516947
19035,-0.35701309669750464
19037,-0.5164913611679344
19039,-0.5333153234797553
19041,-0.39994266482214774
19043,0.8672591085979261
19045,0.011979792654417384
19047,0.9298069824659443
19049,0.019728576189380405
19051,-0.3779820981513122
19053,-0.3180115722091439
19055,-0.4842449942064508
19057,3.6830535688848673
19059,0.7176048133539913
19061,1.0520245097495198
19063,-0.4763298333436333
19065,-0.6745757313415801
19067,-0.5417235525127039
19069,-0.3876004932301044
19071,-0.4398549248379703
19073,-0.4983680497720973
19075,0.26520141802575975
19077,-0.7969731747797235
19079,0.9264216919597505
19081,-0.3729971071248021
19083,1.9839118202517156
19085,-0.7630836478773076
19087,-0.6909349062696722
19089,-0.5953480293927085
19091,-0.32769746438172387
19093,-0.3440121484346529
19095,0.6474589269067262
19097,-0.6888046605049465
19099,-0.9673215506636157
19101,-0.6967369382775215
19103,1.97912176885774
19105,-0.9105874761290951
19107,-0.3948821316615844
19109,-0.41778930067795245
19111,0.7493153461860952
19113,1.923597566168015
19115,-0.4746388384163685
19117,-0.2892509122590679
19119,2.0434029958943625
19121,-0.8360952533665259
19123,0.7669634182799518
19125,-0.7345283341566449
19127,0.6024355793200846
19129,-0.8458773104812498
19131,0.5855734094124397
19133,-0.40086085933085275
19135,-0.4096078068840751
19137,1.3304622161693491
19139,1.2156095203808512
19141,-0.31534417747224586
19143,-0.21730696679296643
19145,-0.5328662367662588
19147,-0.39307816123044054
19149,1.3348171512146096
19151,-0.38861424921380583
19153,1.810458414998718
19155,2.2535094368860515
19157,1.2518518979836812
19159,0.9132125759823
19161,-0.3879506469844614
19163,0.740886218125464
19165,-0.48425070516090746
19167,1.6735162276680735
19169,1.1445157656788985
19171,0.4182446173331107
19173,1.10546775893805
19175,1.3239001931759704
19177,-0.3137639496394668
19179,2.606267433184623
19181,-0.2317502842399368
19183,-0.965203045649044
19185,-0.2618346994378621
19187,0.39061572518413085
19189,-0.5541786528086402
19191,2.248580496778629
19193,2.3208060504074397
19195,-0.6010935507084053
19197,0.9048828978160963
20001,-0.4556020835126248
20003,0.9814564434524091
20005,-0.7554816277553004
20007,-0.2273893299642029
20009,-0.36054698053076595
20011,-0.5545507202431892
20013,0.8407950077766346
20015,0.024686874072112962
20017,0.7212789415127585
20019,-0.23914539968468845
20021,-0.6773935399243611
20023,-0.24393203496777124
20025,-0.3154773759928835
20027,0.9419233552644962
20029,-0.3893713765474147
20031,-0.43102595997952614
20033,-0.3078989789888983
20035,1.06874039475134
20037,-0.7370033075733733
20039,-0.2825081038386008
20041,-0.6537441112480773
20043,-0.6187492171831491
20045,-0.013576351972856266
20047,-0.2772692413465704
20049,-0.2602027433431992
20051,-0.5345333786981659
20053,-0.482924461758984
