fips,pct_hispanic,pct_black,pct_asian,total_pop,median_hh_income,pct_poverty,pct_foreign_born,pop_density,rucc_code,urban_rural,rep_vote_share_2024,crime_rate_per_100k,in_border_zone
20037,2.7,0.4,1.8,38963,50311,20.8,1.0,66.06465192534624,4.0,suburban,0.6286783042394015,290.01873572363525,0
20039,0.8,0.0,0.7,2746,52030,13.0,0.4,3.073247531239769,9.0,rural,0.8498603351955307,353.4704370179948,0
20041,2.1,0.8,1.1,18423,67982,8.8,0.8,21.749146228208573,6.0,suburban,0.7790736421192935,206.26390924387994,0
20043,2.7,0.3,0.4,7492,72833,9.8,0.4,19.040586136991003,3.0,urban,0.8224113475177305,353.4704370179948,0
20045,4.3,0.7,1.6,119547,68756,15.2,1.3,262.2991673946702,3.0,urban,0.30685579196217494,78.6301621956218,0
20047,3.6,0.2,1.9,2817,53792,16.4,0.4,4.5297075457366525,9.0,rural,0.8302788844621514,674.4763933262335,0
20049,4.3,0.0,0.0,2464,56087,16.7,1.0,3.8245170158506854,8.0,rural,0.8546423135464232,353.4704370179948,0
20051,1.1,0.1,1.3,28870,59889,17.7,0.4,32.08090186089606,5.0,suburban,0.7350988380866154,214.75580187045375,0
20053,3.6,1.2,0.2,6366,66792,8.5,0.4,8.896340551147023,9.0,rural,0.765659543109801,565.5042412818096,0
20055,1.7,0.6,8.2,38001,72437,11.7,0.9,29.186693633384696,5.0,suburban,0.6766122179208762,397.35796426409837,0
20057,3.2,1.5,8.4,34133,70495,14.4,1.1,31.07885668880256,5.0,suburban,0.6953076637365359,108.399496088829,0
20059,2.3,0.4,0.7,25994,72142,9.6,1.4,45.46219198655896,6.0,suburban,0.7047152381717408,427.0216203739324,0
20061,3.0,3.9,3.9,35895,57344,19.3,5.6,93.31821863604699,3.0,urban,0.5900468645391653,108.65022983702465,0
20063,2.0,0.8,0.1,2796,63203,4.1,0.4,2.6090220812938165,9.0,rural,0.8910675381263616,357.653791130186,0
20065,3.2,0.1,1.4,2406,52909,11.3,0.0,2.67771631441581,9.0,rural,0.83399209486166,353.4704370179948,0
20067,7.3,0.0,1.7,7284,72484,5.4,0.2,12.67205687795411,7.0,rural,0.8194698354661791,353.4704370179948,0
20069,1.0,0.0,1.6,5696,77885,6.9,0.9,6.555661027552671,9.0,rural,0.8500694123091161,526.685393258427,0
20071,2.3,0.0,0.2,1296,78819,10.0,0.8,1.6649445313924263,9.0,rural,0.8717948717948718,308.641975308642,0
20073,4.8,0.2,0.6,5956,58276,14.9,0.6,5.209463327077369,8.0,rural,0.8095070422535211,1292.8139691067831,0
20075,1.3,0.0,7.6,2485,61929,3.7,0.0,2.493694056797349,9.0,rural,0.8366583541147132,925.5533199195171,0
20077,3.0,0.0,2.4,5446,55417,15.3,0.1,6.796675585108693,8.0,rural,0.8258270227182144,128.53470437017995,0
20079,2.9,0.4,1.0,33823,73269,8.0,0.7,62.66351971937951,2.0,urban,0.607294370923827,118.26272063388818,0
20081,2.5,0.0,1.1,3695,69138,10.8,0.6,6.398035324414458,9.0,rural,0.825434439178515,433.0175913396482,0
20083,1.8,2.0,0.1,1676,63125,6.0,0.2,1.9488552556763457,9.0,rural,0.857292759706191,353.4704370179948,0
20085,9.5,0.0,2.2,13277,72703,9.1,0.9,20.232563588671045,3.0,urban,0.7169603524229075,557.3548241319575,0
20087,2.3,0.0,0.2,18391,77393,6.3,0.6,34.528934073885516,3.0,urban,0.688399835458659,951.5523897558588,0
20089,1.2,0.0,0.2,2909,52344,12.8,0.3,3.19680585307679,9.0,rural,0.8861578266494179,353.4704370179948,0
20091,1.4,0.5,2.2,614764,107261,5.3,1.1,1298.0288099736222,1.0,urban,0.45676018217460573,41.64199595291852,0
20093,1.5,0.2,3.5,3910,74135,6.1,0.7,4.4914483150879585,9.0,rural,0.8492935635792779,997.4424552429667,0
20095,4.2,0.8,1.4,7284,59819,9.4,1.2,8.436227830567137,8.0,rural,0.8055268595041323,353.4704370179948,0
20097,1.5,0.2,1.1,2422,73214,5.7,1.0,3.351601842156004,9.0,rural,0.8617216117216118,454.1701073492981,0
20099,4.9,0.9,0.7,19949,55439,16.1,0.4,30.909839302234708,7.0,rural,0.6940346375881976,170.43460825104015,0
20101,2.2,0.0,1.1,1497,53042,8.1,0.0,2.086676430294274,9.0,rural,0.8646341463414634,353.4704370179948,0
20103,2.5,1.1,1.9,82493,86906,8.6,2.8,178.01418165127052,1.0,urban,0.6162852432447536,86.06790879226116,0
20105,1.1,0.3,0.2,2924,53546,11.9,0.9,4.0645216200413765,9.0,rural,0.8314227916385705,353.4704370179948,0
20107,2.6,0.3,0.0,9723,59200,10.7,0.3,16.366455328013497,1.0,urban,0.8273701233070547,637.6632726524736,0
20109,4.2,0.0,1.3,2720,71389,13.2,0.1,2.534964720304601,9.0,rural,0.8663257852447042,353.4704370179948,0
20111,3.2,0.2,4.1,32145,59078,15.2,0.5,37.93018320715378,4.0,suburban,0.5750173383678816,353.4704370179948,0
20113,1.2,0.3,0.9,30130,77701,9.1,1.5,33.54169389134625,7.0,rural,0.7094023270940233,353.4704370179948,0
20115,1.9,0.1,0.8,11795,63438,10.0,0.6,12.490749439902268,8.0,rural,0.7510886605121059,618.9063162356931,0
20117,1.2,0.2,1.6,10001,70828,9.4,0.6,11.11002383820674,8.0,rural,0.7514951536399258,289.97100289971,0
20119,1.9,0.0,0.9,3949,74868,6.6,0.7,4.037491169592905,9.0,rural,0.8524492234169654,353.4704370179948,0
20121,2.3,0.1,0.7,34625,88000,6.7,0.6,60.12548374623654,1.0,urban,0.7014078358616174,337.9061371841155,0
20123,3.3,0.0,0.3,5767,58233,12.5,0.2,8.217534565887293,9.0,rural,0.8316326530612245,353.4704370179948,0
20125,7.3,0.5,1.3,31143,53242,16.3,0.8,48.38922286678628,7.0,rural,0.7599214466901235,870.1794945894743,0
20127,3.5,0.1,1.0,5388,56716,12.8,1.5,7.748697468922005,8.0,rural,0.7370532458059811,241.2769116555308,0
20129,2.2,0.0,0.8,2647,65625,14.8,0.0,3.6273659398075684,9.0,rural,0.8740384615384615,353.4704370179948,0
20131,1.6,0.0,0.5,10213,77375,7.7,0.1,14.235586609750515,9.0,rural,0.8397979433519754,166.45451875061198,0
20133,3.1,0.0,1.3,15715,55704,15.4,0.3,27.498714081365396,7.0,rural,0.7452305843473036,369.07413299395483,0
20135,4.7,0.0,0.3,2659,66107,11.4,0.2,2.4740881622837674,9.0,rural,0.9032983508245878,353.4704370179948,0
20137,4.2,0.0,0.5,5392,50305,8.5,0.1,6.140924502133496,9.0,rural,0.8447037701974865,259.64391691394655,0
20139,1.8,0.0,0.3,15780,70216,11.0,0.5,22.36691083698792,3.0,urban,0.746680551939599,424.5880861850444,0
20141,2.2,0.0,1.4,3473,59408,12.5,0.2,3.891248280873518,9.0,rural,0.8498273878020713,353.4704370179948,0
20143,1.0,0.3,0.6,5782,76755,12.1,0.2,8.022417218175004,9.0,rural,0.838698746187733,353.4704370179948,0
20145,2.7,0.2,4.0,6220,63625,11.2,1.6,8.24646282370937,9.0,rural,0.7621765601217656,755.6270096463023,0
20147,1.3,0.5,0.2,4874,61235,13.8,0.5,5.501929046172885,9.0,rural,0.8768142910308895,353.4704370179948,0
20149,1.5,0.2,0.9,25808,87694,7.1,0.9,30.69695830154714,3.0,urban,0.7429761453994699,488.22070675759454,0
20151,3.8,0.2,1.6,9120,64348,9.5,0.9,12.407513526467467,7.0,rural,0.7619760479041916,353.4704370179948,0
20153,3.0,1.4,0.4,2533,65000,10.1,0.8,2.3685816403065028,9.0,rural,0.8715328467153285,353.4704370179948,0
20155,2.4,0.2,1.7,61693,60498,12.4,0.6,49.14571990169135,4.0,suburban,0.6759971213211621,233.41383949556675,0
20157,1.8,0.1,0.6,4662,53611,14.6,0.3,6.498673094332578,9.0,rural,0.8347934918648311,353.4704370179948,0
20159,2.9,0.7,1.6,9389,63947,7.4,0.8,12.92834898857274,9.0,rural,0.7883530015392509,202.36446905953775,0
20161,2.3,0.7,2.6,71710,59560,22.0,1.9,117.6230375766662,3.0,urban,0.4908622799983117,353.4704370179948,0
20163,1.2,0.0,0.0,4869,61596,5.3,0.8,5.467549345367619,9.0,rural,0.8605115907274181,677.7572396796057,0
20165,2.9,0.1,1.4,2957,60288,11.4,0.1,4.1197444599908035,9.0,rural,0.8328055731475618,845.4514710855597,0
20167,3.5,0.6,0.9,6717,53902,15.3,0.9,7.579040025256429,9.0,rural,0.8123456790123457,521.0659520619324,0
20169,1.7,0.8,1.6,53801,63316,12.3,1.9,74.69805868182065,5.0,suburban,0.6608341007762136,156.1309269344436,0
20171,1.2,0.0,0.0,5071,67788,8.8,0.3,7.066757801194168,9.0,rural,0.8813964610234337,19.7199763360284,0
20173,3.1,0.7,2.1,524810,67675,14.0,1.1,526.38867207644,2.0,urban,0.5702958827104224,153.96048093595778,0
20175,2.4,0.5,6.6,21640,62269,13.0,0.6,33.83085004261648,7.0,rural,0.6982393581457544,353.4704370179948,0
20177,2.8,1.0,1.2,178315,66043,12.4,1.1,327.7694335244522,3.0,urban,0.4974628782306225,325.26708353195187,0
20179,0.9,0.0,0.1,2442,70000,10.4,0.2,2.7255768467726007,9.0,rural,0.9070110701107011,163.8001638001638,0
20181,3.2,0.0,0.5,5919,64444,10.0,0.0,5.604773855553067,9.0,rural,0.8507874015748031,353.4704370179948,0
20183,2.5,0.1,0.0,3579,57024,7.8,0.1,3.996809451093127,9.0,rural,0.8481012658227848,353.4704370179948,0
20185,3.7,0.0,0.5,4004,63786,10.8,0.1,5.055261859482543,9.0,rural,0.8260405549626467,353.4704370179948,0
20187,6.4,0.0,0.0,2018,70361,12.9,0.6,2.9661120025870535,9.0,rural,0.8236196319018405,353.4704370179948,0
20189,2.1,0.0,3.5,5212,61909,15.3,0.0,7.16662857723959,9.0,rural,0.8836565096952909,353.4704370179948,0
20191,3.7,0.3,0.6,22386,60348,10.8,0.2,18.944409804694622,2.0,urban,0.7555383573570669,375.234521575985,0
20193,0.4,0.0,0.4,7913,73575,6.9,0.6,7.363077852629776,7.0,rural,0.8343507214206437,278.02350562365723,0
20195,0.4,0.0,0.2,2778,73375,5.5,0.3,3.123193794323626,9.0,rural,0.8614496472097498,353.4704370179948,0
20197,3.7,0.6,0.2,6961,70536,7.1,1.3,8.763293825686251,3.0,urban,0.7489361702127659,976.8711392041373,0
20199,1.7,0.9,0.1,1459,60263,12.8,0.9,1.5968877776953647,9.0,rural,0.9295392953929539,353.4704370179948,0
20201,0.5,0.1,0.3,5519,62452,8.1,0.4,6.168143594079452,9.0,rural,0.8510718315156074,362.3844899438304,0
20203,2.8,0.0,3.1,2115,71282,16.3,0.4,2.9433609315414277,9.0,rural,0.8736717827626919,353.4704370179948,0
20205,4.1,0.2,0.9,8559,57056,15.8,0.6,15.00466212555231,9.0,rural,0.8172832533182717,455.66070802663864,0
20207,4.3,0.0,0.0,3118,48152,12.3,0.0,6.263325233588608,9.0,rural,0.8103564223268326,769.7241821680565,0
20209,3.7,0.8,4.8,167277,60582,17.5,0.9,1103.1372480910763,1.0,urban,0.37881738781246865,41.24894635843541,0
21001,0.9,0.0,1.0,19016,50316,18.0,0.5,46.919209765048244,7.0,rural,0.8587640449438202,36.8111064366849,0
21003,2.1,0.2,0.3,21029,59029,15.0,0.2,61.17990579608123,3.0,urban,0.8386750991531783,256.7882448047934,0
21005,0.9,0.1,1.1,24098,71747,12.5,0.8,119.14394781956985,6.0,suburban,0.7494563529046288,128.64138102747117,0
21007,1.3,0.0,0.8,7678,64740,13.8,0.8,31.07309125353176,3.0,urban,0.826961271102284,781.4535035165408,0
21009,1.1,0.4,0.9,44670,49171,21.0,0.7,91.65611936452676,6.0,suburban,0.7669015522875817,257.4434743675845,0
21011,0.6,0.0,0.1,12812,54128,23.5,0.2,46.08758644593392,8.0,rural,0.7597292724196277,109.27255697783328,0
21013,1.2,0.0,0.6,23878,32403,27.1,0.0,66.51269931060008,7.0,rural,0.8465945945945946,146.57844040539408,0
21015,1.0,0.7,1.3,137676,94752,6.6,1.0,559.0502716370007,1.0,urban,0.68904620307618,434.3531189168773,0
21017,1.2,0.2,1.0,20174,56322,13.7,0.5,69.62557645035099,2.0,urban,0.6705078958600086,163.57688113413303,0
21019,0.7,0.1,0.4,48043,60659,17.7,1.0,300.5198771362692,2.0,urban,0.6954100900551952,312.22030264554667,0
21021,0.8,0.7,0.9,30708,61635,14.2,0.4,170.28221722450948,7.0,rural,0.6473248992861687,68.38608831574834,0
21023,1.6,0.5,0.1,8427,59521,20.1,0.5,41.580893123455596,1.0,urban,0.8288222384784198,296.66548000474666,0
21025,0.5,0.1,0.4,13438,41101,28.2,0.4,27.28961444294037,9.0,rural,0.8011115522032553,81.85741925881828,0
21027,0.9,0.1,0.4,20722,53673,21.3,0.7,36.37195135258874,8.0,rural,0.7945564516129032,188.20577164366372,0
21029,1.1,0.5,0.4,83209,77640,9.5,0.6,280.08566494586375,1.0,urban,0.7585664294605322,277.61420038697736,0
21031,1.7,0.1,4.1,12373,52003,18.6,0.3,29.036992605098515,3.0,urban,0.8356047700170358,202.05285702739835,0
21033,0.7,0.0,1.4,12631,57618,13.9,0.3,36.62914011297877,7.0,rural,0.7946370176586004,269.17900403768505,0
21035,1.0,0.6,0.5,37882,51854,17.2,0.9,98.43326263947796,7.0,rural,0.693033033033033,282.45604772715274,0
21037,0.7,0.3,0.7,93193,77271,10.8,0.6,615.8673412932504,1.0,urban,0.6001856461752668,0.0,0
21039,1.2,0.0,0.3,4763,62019,16.7,0.4,25.139491395408506,3.0,urban,0.8424710424710424,188.95653999580097,0
21041,1.2,0.0,1.7,10878,57753,18.9,0.1,84.52222763086444,6.0,suburban,0.7578576816696002,413.6789851075565,0
21043,0.8,0.2,0.3,26515,50389,19.6,0.6,64.75009634218472,2.0,urban,0.7957646641857168,135.77220441259664,0
21045,0.7,0.2,0.2,15951,41689,24.4,0.5,35.90484183084233,9.0,rural,0.8854700854700854,131.6531878879067,0
21047,1.3,1.6,1.2,72599,54190,17.2,2.6,101.16070953671617,2.0,urban,0.6701267124888951,195.59498064711636,0
21049,1.1,0.6,0.8,37004,67824,12.9,0.7,146.56106644875865,2.0,urban,0.6794018989140941,229.70489676791698,0
21051,0.8,0.0,1.0,20105,39607,31.8,0.1,42.84079337827427,9.0,rural,0.9067511117100121,397.9109674210396,0
21053,2.0,0.1,0.3,9240,42168,18.4,0.0,46.88847478248169,9.0,rural,0.8862176165803108,183.982683982684,0
21055,1.0,0.0,0.2,8972,47003,18.1,0.3,24.952284151758985,8.0,rural,0.8463482436189033,178.33259028087383,0
21057,1.7,0.2,0.8,5948,39662,33.9,1.3,19.49226306619018,9.0,rural,0.8581497797356828,151.31136516476127,0
21059,1.5,0.4,1.0,103195,65323,15.2,0.6,225.12159098844498,3.0,urban,0.6620595972228212,288.7736808953922,0
21061,1.0,0.0,0.8,12243,54512,16.8,0.2,40.43183756998269,3.0,urban,0.8186831008757703,400.2287021154946,0
21063,2.0,1.0,0.9,7336,40074,27.2,0.3,31.3074956916701,8.0,rural,0.8144401813742588,54.525627044711015,0
21065,0.7,0.0,0.0,14079,43905,22.0,0.1,55.6303915402781,8.0,rural,0.820467365028203,92.33610341643582,0
21067,1.0,0.7,2.4,321122,67631,15.7,1.1,1131.2879543308795,2.0,urban,0.4074850427046769,0.3114081252608043,0
21069,0.4,0.0,0.0,15221,49663,22.9,0.2,43.65416379705531,9.0,rural,0.8070023148148148,118.25767032389462,0
21071,0.5,0.1,0.6,35342,41582,26.6,0.3,89.86009127265692,7.0,rural,0.8010658347956067,203.72361496236772,0
21073,1.1,0.3,2.1,51563,66470,13.4,0.7,248.0081054801538,4.0,suburban,0.5247603201014183,223.02814033318464,0
21075,1.3,0.3,0.2,6440,36834,25.7,0.0,31.272485809854118,9.0,rural,0.7009873060648801,155.27950310559004,0
21077,1.0,0.0,1.1,8749,62247,14.4,0.4,89.01992301160355,1.0,urban,0.803359173126615,400.0457195108012,0
21079,0.7,0.3,1.1,17346,62572,17.1,0.1,75.44215844417519,8.0,rural,0.8047700170357751,213.30566124754986,0
21081,0.6,0.5,1.1,25238,67940,12.3,1.3,97.83088264126268,1.0,urban,0.8282078472958643,364.52967747048103,0
21083,1.1,0.3,0.7,36612,50576,20.5,0.3,66.35535155716212,6.0,suburban,0.8116240975550567,349.6121490221785,0
21085,0.8,0.0,0.6,26586,49893,19.3,0.3,53.22139506516597,6.0,suburban,0.8128924236082042,263.2964718272775,0
21087,0.7,0.3,2.0,11278,41087,21.5,0.5,39.438693714099394,8.0,rural,0.8655202063628546,53.20092214931725,0
21089,0.9,0.0,0.1,35639,59613,15.1,0.2,103.46531914812385,2.0,urban,0.7560961381402403,64.53604197648643,0
21091,1.8,0.0,0.1,9032,66836,15.9,0.4,48.12572440436148,8.0,rural,0.7420844327176781,210.36315323294951,0
21093,1.8,2.0,1.4,111452,67608,11.7,2.7,178.63780822702378,3.0,urban,0.649225298450597,149.84028999030974,0
21095,1.9,0.0,0.0,26185,37198,27.2,0.3,56.21152534449218,7.0,rural,0.8836825766395033,103.11246897078479,0
21097,1.5,0.1,0.7,18971,63205,16.4,0.3,61.90407604268002,6.0,suburban,0.7456199460916442,163.40730588793423,0
21099,0.8,0.3,0.4,19470,49653,21.2,1.3,47.18060857045392,8.0,rural,0.8029521180847234,231.12480739599386,0
21101,1.8,0.2,0.6,44493,58239,15.4,0.2,101.96382968713809,4.0,suburban,0.6481033506613825,229.2495448722271,0
21103,1.2,0.2,0.4,15774,60736,16.6,0.3,55.105520877873914,1.0,urban,0.7664150943396226,76.07455306200076,0
21105,0.7,0.0,0.6,4470,63750,20.8,0.8,18.44585268830613,8.0,rural,0.8078048780487805,357.94183445190157,0
21107,1.5,0.1,0.7,45143,57610,19.2,0.5,83.26092742568713,5.0,suburban,0.7575578241357203,332.2774295018054,0
21109,0.9,0.0,0.0,13003,41410,23.0,0.6,37.66503026394244,9.0,rural,0.9137107776261937,199.95385680227642,0
21111,1.2,0.4,1.8,777392,67849,14.5,1.1,2041.311310382462,1.0,urban,0.4158326692997874,0.2572704632926503,0
21113,0.9,0.1,1.9,53792,74886,10.5,0.6,312.54136712435854,2.0,urban,0.682570631188592,217.50446162998216,0
21115,0.7,0.1,0.2,22464,43014,23.4,0.2,85.75161707664999,7.0,rural,0.8578947368421053,115.74074074074073,0
21117,0.8,0.4,2.3,169817,79421,11.9,0.9,1058.900546659392,1.0,urban,0.6108722242538114,0.5888691944858289,0
21119,0.6,0.3,0.3,14046,37736,25.9,0.2,39.95744900654833,9.0,rural,0.8002705902249281,21.358393848782573,0
21121,0.9,0.0,0.4,30034,33153,36.7,0.0,77.74179216940719,7.0,rural,0.8599123009462266,126.52327362322701,0
21123,1.7,0.0,1.3,15028,67770,18.9,0.6,57.56971832551732,3.0,urban,0.8060597598436191,153.04764439712537,0
21125,1.1,0.4,0.4,62731,56999,21.3,0.5,144.64038271287814,5.0,suburban,0.8534823794142199,519.6792654349524,0
21127,0.7,0.0,0.1,16171,45584,22.0,0.1,38.9102665148968,2.0,urban,0.8395820528580209,241.1724692350504,0
21129,2.2,0.0,0.3,7375,34182,28.9,0.0,35.31738405597422,9.0,rural,0.8458032662362325,94.91525423728814,0
21131,1.3,0.0,0.0,10261,40176,27.3,0.3,25.59630973957204,9.0,rural,0.9109557109557109,87.71074943962577,0
21133,0.7,0.6,0.1,21146,40501,26.8,0.2,62.57442182979505,9.0,rural,0.8245635159542445,47.29026766291497,0
21135,0.1,0.0,0.1,13028,41632,22.6,0.2,26.98103928186753,8.0,rural,0.8823944905527106,237.9490328523181,0
21137,1.1,0.0,0.4,24415,50862,18.5,0.3,73.33964927283449,9.0,rural,0.8094016310821955,335.85910301044436,0
21139,1.2,0.8,0.0,8941,59713,18.9,0.0,28.56917856936752,3.0,urban,0.8194416140207866,637.5125824851806,0
21141,2.5,0.2,0.6,27731,61535,14.0,1.0,50.21767150861015,6.0,suburban,0.7786951594625222,183.90970394143739,0
21143,1.0,0.1,0.8,8831,64464,10.6,0.2,41.30785819425701,8.0,rural,0.7703649987913948,520.8923111765372,0
21145,1.0,0.5,0.9,67584,62385,15.3,0.8,271.6556738703434,3.0,urban,0.6768864933417882,545.9872159090909,0
21147,1.6,0.1,1.2,16905,37355,35.1,0.2,39.617573919377534,9.0,rural,0.8961438755670771,94.64655427388347,0
21149,0.9,0.3,0.2,9127,70549,9.3,0.6,36.14293848573264,3.0,urban,0.7834464637617692,273.91256710857897,0
21151,1.2,0.4,0.6,94064,62407,15.8,1.0,214.79278862164065,4.0,suburban,0.6574136763710223,170.09695526450076,0
21153,1.1,0.0,0.4,11495,33632,33.4,0.1,37.26777238851546,9.0,rural,0.8250913988839715,86.9943453675511,0
21155,0.6,0.1,1.2,19680,55404,19.5,0.7,57.28406911881441,6.0,suburban,0.7203427553972847,91.46341463414635,0
21157,0.6,0.2,0.7,31728,63611,13.4,0.5,105.01615647160578,8.0,rural,0.7870748690798182,434.94704992435703,0
21159,0.8,0.2,1.5,11181,46185,29.2,0.4,48.693135208979335,8.0,rural,0.9209366391184572,8.943743851176102,0
21161,1.9,0.6,0.7,16995,51473,18.4,0.2,70.77501143382887,6.0,suburban,0.7214734950584007,205.94292438952633,0
21163,1.6,1.1,1.8,30032,70163,13.7,2.3,98.31624211360698,1.0,urban,0.7642533611330793,243.07405434203514,0
21165,0.8,0.0,0.6,6203,44672,28.2,0.0,30.475811582507735,9.0,rural,0.7942361326309265,193.45477994518782,0
21167,1.0,0.1,0.8,22824,63115,11.4,0.1,91.5219915915262,6.0,suburban,0.7566872427983539,92.00841219768665,0
21169,0.7,0.5,0.5,10372,48572,25.7,0.9,35.808583990641885,9.0,rural,0.8260185002952175,221.75086772078674,0
21171,0.5,0.0,0.7,11318,49430,22.2,0.6,34.35164461957405,8.0,rural,0.8903901046622265,123.69676621311187,0
21173,0.9,0.0,0.6,28271,57468,15.2,0.5,143.2340774084221,6.0,suburban,0.7364420869289843,378.47971419475783,0
21175,0.8,0.1,2.1,13938,47493,18.2,0.4,36.572734739179054,9.0,rural,0.822562358276644,114.79408810446262,0
21177,0.9,0.2,0.3,30712,52672,17.8,0.1,65.72504512814248,6.0,suburban,0.7748725902947042,257.228444907528,0
21179,1.1,0.3,0.6,47102,67888,9.7,1.0,112.49977227492286,1.0,urban,0.7113041166304781,333.31917965266865,0
21181,1.6,0.0,0.3,7655,53616,18.5,0.0,39.194932208871265,8.0,rural,0.7483969465648855,78.3801436969301,0
21183,1.0,0.4,1.6,23704,54369,13.1,0.6,40.375065831233144,6.0,suburban,0.8056251740462267,375.4640566992913,0
21185,1.1,0.5,0.8,68600,121491,4.0,0.8,366.26909699740315,1.0,urban,0.6151975846314158,2.915451895043732,0
21187,0.8,0.3,1.9,11270,59706,17.2,1.2,32.15545618821977,8.0,rural,0.8177794171892291,115.35048802129546,0
21189,0.5,0.0,0.0,4021,31064,24.9,1.4,20.369602389076736,9.0,rural,0.8889496717724289,0.0,0
21191,0.8,0.0,0.6,14683,66601,14.3,0.3,52.97889797742213,1.0,urban,0.8221372923710127,272.4238915752911,0
21193,2.0,0.1,0.2,27847,45261,25.5,0.1,81.96955467478224,7.0,rural,0.8009920032391943,183.14360613351528,0
21195,0.6,0.2,0.2,57466,42179,25.0,0.3,73.09131509737796,7.0,rural,0.8302332447593741,41.763825566421886,0
21197,1.1,0.0,1.1,13057,39811,21.7,0.3,72.95969955021192,8.0,rural,0.777060387390809,53.611089836869105,0
21199,1.0,0.2,0.8,65503,50943,20.3,0.2,99.53358088771981,5.0,suburban,0.8295968409655436,300.7495839885196,0
21201,1.6,0.2,0.0,2239,52337,27.4,0.2,22.482026910493442,8.0,rural,0.8097345132743363,0.0,0
21203,1.0,0.0,0.2,16144,48367,24.4,0.1,50.99714578179506,9.0,rural,0.8706206534575515,260.1585728444004,0
21205,0.8,0.4,0.2,24525,53657,24.5,0.5,87.62654889402191,6.0,suburban,0.6411207251751133,187.5637104994903,0
21207,1.1,0.0,0.7,18117,50520,23.4,0.0,71.5318368999348,9.0,rural,0.8639764225799138,115.91323066732903,0
21209,1.2,0.5,1.2,58269,83660,10.4,0.8,206.48550966399648,2.0,urban,0.6409669037199125,144.15898676826444,0
21211,2.9,0.9,3.5,48599,82671,8.6,1.2,127.96275538234431,1.0,urban,0.6764827529158739,364.20502479474885,0
21213,3.8,0.2,1.0,19786,57392,15.1,0.3,84.49226131543487,6.0,suburban,0.7223890942698706,136.46012331951886,0
21215,1.9,0.9,0.3,19875,98333,7.4,0.1,106.47116160860665,1.0,urban,0.787074590019397,357.2327044025157,0
21217,1.6,1.0,0.7,26205,61871,16.6,0.0,98.36186745216813,7.0,rural,0.7870898421357136,297.6531196336577,0
21219,0.8,0.7,0.4,12330,57759,21.7,0.7,32.922747269256526,8.0,rural,0.792292490118577,251.41930251419302,0
21221,1.3,0.7,0.1,14211,54630,20.4,1.1,32.192915838621715,2.0,urban,0.7653104322117416,450.3553585250862,0
21223,0.6,1.4,0.4,8531,67813,13.2,2.4,57.73141610197836,8.0,rural,0.7805515929624346,93.7756417770484,0
21225,0.7,0.3,0.9,13379,60989,17.4,0.4,39.019704062058125,8.0,rural,0.7952532174494401,171.9112041258689,0
21227,1.1,0.2,2.5,137549,64801,16.8,1.2,253.90987282852032,3.0,urban,0.6233482933109231,346.785509164007,0
21229,3.6,0.0,0.0,12091,59762,12.6,0.2,40.67150230857888,8.0,rural,0.754837677914601,281.2008932263667,0
21231,0.9,1.2,1.7,19592,41933,24.3,0.8,42.77325445789444,7.0,rural,0.8330056667052157,81.66598611678236,0
21233,0.4,0.0,5.0,12873,58786,13.9,0.2,38.77100460692107,9.0,rural,0.7900582665695557,217.50951604132678,0
21235,0.9,0.7,0.3,36755,41719,25.1,0.9,83.9305594072105,7.0,rural,0.8501072098633075,329.2069106244049,0
21237,1.1,0.0,0.0,6484,29052,38.1,0.0,29.186258842025957,9.0,rural,0.7584151472650772,246.76125848241827,0
21239,0.9,0.2,1.9,27017,80006,10.0,0.8,142.5146621227232,2.0,urban,0.5726821304673152,22.20823925676426,0
22001,1.9,0.0,1.1,57218,45266,24.4,0.4,87.3232139596865,2.0,urban,0.8266094420600858,1039.88255444091,1
22003,3.8,0.0,5.4,22552,51138,20.4,0.4,29.59253353999644,6.0,suburban,0.8052734874989333,353.4704370179948,1
22005,1.4,0.2,4.3,128593,92266,10.3,0.6,443.47026879282095,2.0,urban,0.6751484220393709,1414.5404493246133,1
22007,1.1,0.0,2.4,20720,52546,13.9,0.0,60.22890453422845,2.0,urban,0.6698743267504488,353.4704370179948,1
22009,4.2,0.1,1.3,39176,39439,27.4,0.2,47.10492676537253,6.0,suburban,0.7157200229489387,353.4704370179948,1
22011,1.8,0.7,0.7,36646,64995,14.1,0.9,31.66022846885679,6.0,suburban,0.8475340286370868,308.3556186214048,1
22013,1.5,0.0,0.3,12769,34992,32.1,0.6,15.738090823048703,8.0,rural,0.5766158315177923,830.1354843762238,0
22015,1.4,0.3,2.6,129134,66336,16.4,1.5,153.80861063144354,2.0,urban,0.7280294846540001,418.1702727399445,0
22017,1.1,0.3,1.0,232973,50067,22.3,0.5,264.9020824959614,2.0,urban,0.4830117654116394,245.95124756946083,0
22019,1.5,0.3,2.2,208668,67849,17.8,0.8,196.10154511525468,2.0,urban,0.7074828202716558,1559.4149558149788,1
22021,0.1,0.0,0.4,9563,44957,25.4,0.8,18.051224056588023,8.0,rural,0.8716014458588716,1244.3793788560074,0
22023,10.5,0.0,0.2,5222,72500,6.3,0.6,4.064955125918592,2.0,urban,0.9333059716806895,1838.3761011106858,1
22025,0.4,0.2,0.3,8738,47753,28.1,0.4,12.342643652008304,9.0,rural,0.7727122563594317,1201.6479743648433,0
